Data Source,World Development Indicators,,,,,,
,,,,,,,
Last Updated Date,7/1/2025,,,,,,
,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,2020,2021,2022,2023
Syrian Arab Republic,SYR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.944,72.418,72.79,72.12
Turks and Caicos Islands,TCA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.499,77.234,77.918,78.008
Chad,TCD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,53.082,53.136,54.528,55.069
East Asia & Pacific (IDA & IBRD countries),TEA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.73384971,75.30098061,75.96103475,75.90856436
Europe & Central Asia (IDA & IBRD countries),TEC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.15237382,72.15390077,74.19160336,74.7300564
Togo,TGO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.123,61.328,62.29,62.739
Thailand,THA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.331,77.606,75.291,76.412
Tajikistan,TJK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.605,69.594,71.562,71.79
Turkmenistan,TKM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.846,69.353,69.913,70.073
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.07474936,71.74492746,74.56842935,75.56992584
Timor-Leste,TLS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.919,66.199,67.368,67.689
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.0090964,68.89310323,70.96543255,71.31945609
Tonga,TON,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.379,72.13,72.635,72.895
South Asia (IDA & IBRD),TSA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.3622207,67.82152998,72.01157313,72.32476488
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.16752708,60.70343637,61.85717959,62.60291349
Trinidad and Tobago,TTO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.645,71.111,73.331,73.49
Tunisia,TUN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.004,72.893,76.05,76.508
Turkiye,TUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.525,75.722,77.591,77.156
Tuvalu,TUV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.357,65.824,66.852,67.105
Tanzania,TZA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.771,66.131,66.879,66.995
Uganda,UGA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.41,66.45,67.675,68.252
Ukraine,UKR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.283,71.631,72.658,73.422
Upper middle income,UMC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.23155162,74.72761499,76.00928043,76.1953051
Uruguay,URY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.381,75.434,76.468,78.138
United States,USA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.9804878,76.32926829,77.43414634,78.38536585
Uzbekistan,UZB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.461,71.681,72.147,72.388
St. Vincent and the Grenadines,VCT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.605,69.132,71.191,71.23
"Venezuela, RB",VEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.369,71.536,72.566,72.514
British Virgin Islands,VGB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.894,75.297,77.177,77.276
Virgin Islands (U.S.),VIR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.8195122,80.06829268,80.3195122,80.5195122
Viet Nam,VNM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.383,74.145,74.502,74.588
Vanuatu,VUT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.385,69.952,71.302,71.477
World,WLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.18222395,71.21548417,72.96901572,73.32971628
Samoa,WSM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.727,71.096,71.55,71.698
Kosovo,XKX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.212,74.981,77.623,78.033
"Yemen, Rep.",YEM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.435,66.019,67.952,69.295
South Africa,ZAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.15,62.01,65.454,66.139
Zambia,ZMB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.361,62.363,65.279,66.349
Zimbabwe,ZWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.53,60.135,62.36,62.775
